COD. ESTACAO,NOME DO RIO,NIVEL,VAZAO,CHUVA,DATA/HORA
66945000,Rio Aquidauana,332,115.09,0,Fri Apr 01 2022 13:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,332,115.09,0,Fri Apr 01 2022 12:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,332,115.09,0.2,Fri Apr 01 2022 12:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,331,114.42,0,Fri Apr 01 2022 12:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,331,114.42,0,Fri Apr 01 2022 12:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,331,114.42,0,Fri Apr 01 2022 11:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,331,114.42,0,Fri Apr 01 2022 11:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,331,114.42,0,Fri Apr 01 2022 11:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,330,113.76,0,Fri Apr 01 2022 11:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,330,113.76,0,Fri Apr 01 2022 10:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,331,114.42,0,Fri Apr 01 2022 10:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,332,115.09,0,Fri Apr 01 2022 10:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,331,114.42,0,Fri Apr 01 2022 10:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,332,115.09,0,Fri Apr 01 2022 09:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,332,115.09,0,Fri Apr 01 2022 09:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,332,115.09,0,Fri Apr 01 2022 09:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,332,115.09,0,Fri Apr 01 2022 09:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,333,115.75,0,Fri Apr 01 2022 08:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,333,115.75,0,Fri Apr 01 2022 08:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,334,116.41,0,Fri Apr 01 2022 08:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,334,116.41,0,Fri Apr 01 2022 08:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,335,117.08,0,Fri Apr 01 2022 07:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,335,117.08,0,Fri Apr 01 2022 07:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,336,117.75,0,Fri Apr 01 2022 07:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,337,118.41,0,Fri Apr 01 2022 07:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,338,119.08,0,Fri Apr 01 2022 06:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,338,119.08,0,Fri Apr 01 2022 06:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,339,119.75,0,Fri Apr 01 2022 06:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,340,120.42,0,Fri Apr 01 2022 06:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,341,121.09,0,Fri Apr 01 2022 05:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,342,121.76,0,Fri Apr 01 2022 05:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,343,122.43,0,Fri Apr 01 2022 05:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,344,123.1,0,Fri Apr 01 2022 05:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,345,123.77,0,Fri Apr 01 2022 04:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,346,124.44,0,Fri Apr 01 2022 04:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,347,125.12,0,Fri Apr 01 2022 04:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,348,125.79,0,Fri Apr 01 2022 04:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,350,127.14,0,Fri Apr 01 2022 03:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,351,127.81,0,Fri Apr 01 2022 03:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,352,128.49,0,Fri Apr 01 2022 03:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,353,129.17,0.2,Fri Apr 01 2022 03:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,355,130.52,0,Fri Apr 01 2022 02:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,356,131.2,0,Fri Apr 01 2022 02:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,357,131.88,0,Fri Apr 01 2022 02:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,358,132.56,0,Fri Apr 01 2022 02:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,360,133.92,0,Fri Apr 01 2022 01:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,361,134.6,0,Fri Apr 01 2022 01:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,362,135.28,0,Fri Apr 01 2022 01:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,363,135.96,0,Fri Apr 01 2022 01:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,365,137.33,0,Fri Apr 01 2022 00:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,366,138.01,0,Fri Apr 01 2022 00:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,367,138.7,0,Fri Apr 01 2022 00:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,368,139.38,0,Fri Apr 01 2022 00:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,370,140.76,0,Thu Mar 31 2022 23:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,371,141.44,0,Thu Mar 31 2022 23:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,372,142.13,0,Thu Mar 31 2022 23:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,373,142.82,0,Thu Mar 31 2022 23:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,375,144.2,0,Thu Mar 31 2022 22:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,376,144.89,0,Thu Mar 31 2022 22:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,377,145.58,0,Thu Mar 31 2022 22:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,379,146.96,0,Thu Mar 31 2022 22:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,380,147.65,0,Thu Mar 31 2022 21:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,381,148.34,0,Thu Mar 31 2022 21:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,383,149.73,0,Thu Mar 31 2022 21:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,385,151.12,0,Thu Mar 31 2022 21:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,387,152.51,0,Thu Mar 31 2022 20:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,388,153.2,0.2,Thu Mar 31 2022 20:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,390,154.6,0,Thu Mar 31 2022 20:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,390,154.6,0,Thu Mar 31 2022 20:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,391,155.3,0,Thu Mar 31 2022 19:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,393,156.69,0,Thu Mar 31 2022 19:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,394,157.39,0,Thu Mar 31 2022 19:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,395,158.09,0,Thu Mar 31 2022 19:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,397,159.49,0,Thu Mar 31 2022 18:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,398,160.19,0,Thu Mar 31 2022 18:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,400,161.6,0,Thu Mar 31 2022 18:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,401,162.3,0,Thu Mar 31 2022 18:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,403,163.71,0,Thu Mar 31 2022 17:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,404,164.41,0,Thu Mar 31 2022 17:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,405,165.12,0,Thu Mar 31 2022 17:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,407,166.53,0,Thu Mar 31 2022 17:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,408,167.24,0,Thu Mar 31 2022 16:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,409,167.94,0,Thu Mar 31 2022 16:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,410,168.65,0,Thu Mar 31 2022 16:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,412,170.07,0,Thu Mar 31 2022 16:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,413,170.77,0,Thu Mar 31 2022 15:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,414,171.48,0.2,Thu Mar 31 2022 15:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,415,172.19,0,Thu Mar 31 2022 15:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,416,172.9,0,Thu Mar 31 2022 15:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,417,173.61,0,Thu Mar 31 2022 14:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,418,174.33,0,Thu Mar 31 2022 14:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,418,174.33,0,Thu Mar 31 2022 14:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,419,175.04,0,Thu Mar 31 2022 14:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,419,175.04,0,Thu Mar 31 2022 13:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,420,175.75,0,Thu Mar 31 2022 13:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,420,175.75,0,Thu Mar 31 2022 13:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,420,175.75,0,Thu Mar 31 2022 13:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,420,175.75,0,Thu Mar 31 2022 12:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,420,175.75,0,Thu Mar 31 2022 12:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,419,175.04,0,Thu Mar 31 2022 12:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,419,175.04,0.2,Thu Mar 31 2022 12:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,418,174.33,0,Thu Mar 31 2022 11:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,417,173.61,0,Thu Mar 31 2022 11:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,416,172.9,0,Thu Mar 31 2022 11:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,414,171.48,0,Thu Mar 31 2022 11:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,412,170.07,0,Thu Mar 31 2022 10:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,410,168.65,0,Thu Mar 31 2022 10:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,408,167.24,0,Thu Mar 31 2022 10:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,406,165.82,0,Thu Mar 31 2022 10:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,402,163,0,Thu Mar 31 2022 09:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,399,160.9,0.2,Thu Mar 31 2022 09:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,396,158.79,0,Thu Mar 31 2022 09:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,392,155.99,0,Thu Mar 31 2022 09:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,388,153.2,0,Thu Mar 31 2022 08:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,383,149.73,0,Thu Mar 31 2022 08:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,378,146.27,0,Thu Mar 31 2022 08:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,373,142.82,0,Thu Mar 31 2022 08:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,367,138.7,0,Thu Mar 31 2022 07:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,363,135.96,0,Thu Mar 31 2022 07:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,357,131.88,0.2,Thu Mar 31 2022 07:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,352,128.49,0,Thu Mar 31 2022 07:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,347,125.12,0,Thu Mar 31 2022 06:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,342,121.76,0,Thu Mar 31 2022 06:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,338,119.08,0,Thu Mar 31 2022 06:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,334,116.41,0,Thu Mar 31 2022 06:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,330,113.76,0,Thu Mar 31 2022 05:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,326,111.11,0.2,Thu Mar 31 2022 05:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,322,108.48,0,Thu Mar 31 2022 05:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,318,105.85,0.2,Thu Mar 31 2022 05:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,315,103.89,0,Thu Mar 31 2022 04:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,312,101.94,0,Thu Mar 31 2022 04:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,308,99.34,0,Thu Mar 31 2022 04:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,305,97.4,0,Thu Mar 31 2022 04:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,302,95.47,0,Thu Mar 31 2022 03:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,300,94.18,0,Thu Mar 31 2022 03:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,298,92.9,0.2,Thu Mar 31 2022 03:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,296,91.62,0,Thu Mar 31 2022 03:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,295,90.98,0,Thu Mar 31 2022 02:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,295,90.98,0,Thu Mar 31 2022 02:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,294,90.34,0,Thu Mar 31 2022 02:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,295,90.98,0.2,Thu Mar 31 2022 02:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,295,90.98,0,Thu Mar 31 2022 01:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,295,90.98,0,Thu Mar 31 2022 01:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,295,90.98,0,Thu Mar 31 2022 01:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,295,90.98,0.2,Thu Mar 31 2022 01:00:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,294,90.34,0,Thu Mar 31 2022 00:45:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,291,88.43,0,Thu Mar 31 2022 00:30:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,291,88.43,0,Thu Mar 31 2022 00:15:00 GMT-0400 (GMT-04:00)
66945000,Rio Aquidauana,291,88.43,0.2,Thu Mar 31 2022 00:00:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,390,268.36,0,Thu Apr 07 2022 23:30:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,390,268.36,0,Thu Apr 07 2022 23:15:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,390,268.36,0,Thu Apr 07 2022 23:00:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,390,268.36,0,Thu Apr 07 2022 22:45:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,390,268.36,0,Thu Apr 07 2022 22:30:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,390,268.36,0,Thu Apr 07 2022 22:15:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 22:00:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 21:45:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 21:30:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 21:15:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 21:00:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 20:45:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 20:30:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 20:15:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 20:00:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 19:45:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 19:30:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 19:15:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 19:00:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 18:45:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 18:30:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 18:15:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 18:00:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 17:45:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 17:30:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 17:15:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 17:00:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 16:45:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 16:30:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 16:15:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 16:00:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 15:45:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 15:30:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 15:15:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 15:00:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 14:45:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 14:30:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 14:15:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 14:00:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 13:45:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 13:30:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 13:15:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 13:00:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 12:45:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 12:30:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 12:15:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 12:00:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 11:45:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 11:30:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 11:15:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 11:00:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 10:45:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 10:30:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 10:15:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 10:00:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,390,268.36,0,Thu Apr 07 2022 09:45:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,390,268.36,0,Thu Apr 07 2022 09:30:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,390,268.36,0,Thu Apr 07 2022 09:15:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,390,268.36,0,Thu Apr 07 2022 09:00:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,390,268.36,0,Thu Apr 07 2022 08:45:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,390,268.36,0,Thu Apr 07 2022 08:30:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,390,268.36,0,Thu Apr 07 2022 08:15:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,390,268.36,0,Thu Apr 07 2022 08:00:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 07:45:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 07:30:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,390,268.36,0,Thu Apr 07 2022 07:15:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,390,268.36,0,Thu Apr 07 2022 07:00:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,389,265.42,0,Thu Apr 07 2022 06:45:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,390,268.36,0,Thu Apr 07 2022 06:30:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,390,268.36,0,Thu Apr 07 2022 06:15:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,390,268.36,0,Thu Apr 07 2022 06:00:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,390,268.36,0,Thu Apr 07 2022 05:45:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,390,268.36,0,Thu Apr 07 2022 05:30:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,390,268.36,0,Thu Apr 07 2022 05:15:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,390,268.36,0,Thu Apr 07 2022 05:00:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,390,268.36,0,Thu Apr 07 2022 04:45:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,390,268.36,0,Thu Apr 07 2022 04:30:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,391,271.33,0,Thu Apr 07 2022 04:15:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,390,268.36,0,Thu Apr 07 2022 04:00:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,391,271.33,0,Thu Apr 07 2022 03:45:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,391,271.33,0,Thu Apr 07 2022 03:30:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,391,271.33,0,Thu Apr 07 2022 03:15:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,391,271.33,0,Thu Apr 07 2022 03:00:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,391,271.33,0,Thu Apr 07 2022 02:45:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,391,271.33,0,Thu Apr 07 2022 02:30:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,391,271.33,0,Thu Apr 07 2022 02:15:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,391,271.33,0,Thu Apr 07 2022 02:00:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,391,271.33,0,Thu Apr 07 2022 01:45:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,391,271.33,0,Thu Apr 07 2022 01:30:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,391,271.33,0,Thu Apr 07 2022 01:15:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,391,271.33,0,Thu Apr 07 2022 01:00:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,391,271.33,0,Thu Apr 07 2022 00:45:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,391,271.33,0,Thu Apr 07 2022 00:30:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,391,271.33,0,Thu Apr 07 2022 00:15:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,392,274.33,0,Thu Apr 07 2022 00:00:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,392,274.33,0,Wed Apr 06 2022 23:45:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,391,271.33,0,Wed Apr 06 2022 23:30:00 GMT-0400 (GMT-04:00)
66870000,Rio Taquari,392,274.33,0,Wed Apr 06 2022 23:15:00 GMT-0400 (GMT-04:00)
